loan_id,month_end_date,dpd,overdue_amount,emi_due,bounce_flag,asset_class,mob,load_date
1000006,2022-12-12,2,765872.95,765872.95,False,SMA-0,12,2024-12-31
1000006,2023-01-11,3,765872.95,765872.95,False,SMA-0,13,2024-12-31
1000006,2023-02-10,4,765872.95,765872.95,False,SMA-0,14,2024-12-31
1000006,2023-03-12,4,765872.95,765872.95,True,SMA-0,15,2024-12-31
1000006,2023-04-11,4,765872.95,765872.95,False,SMA-0,16,2024-12-31
1000006,2023-05-11,0,0.0,765872.95,False,STD,17,2024-12-31
1000006,2023-06-10,0,0.0,765872.95,False,STD,18,2024-12-31
1000006,2023-07-10,30,1531745.9,765872.95,True,SMA-0,19,2024-12-31
1000006,2023-08-09,0,0.0,765872.95,False,STD,20,2024-12-31
1000006,2023-09-08,0,0.0,765872.95,False,STD,21,2024-12-31
1000006,2023-10-08,30,1531745.9,765872.95,False,SMA-0,22,2024-12-31
1000006,2023-11-07,60,2297618.85,765872.95,True,SMA-1,23,2024-12-31
1000006,2023-12-07,61,2297618.85,765872.95,True,SMA-2,24,2024-12-31
1000006,2024-01-06,61,2297618.85,765872.95,True,SMA-2,25,2024-12-31
1000006,2024-02-05,91,3063491.8,765872.95,False,NPA - Sub-Standard,26,2024-12-31
1000006,2024-03-06,91,3063491.8,765872.95,True,NPA - Sub-Standard,27,2024-12-31
1000006,2024-04-05,91,3063491.8,765872.95,False,NPA - Sub-Standard,28,2024-12-31
1000006,2024-05-05,121,3829364.75,765872.95,False,NPA - Sub-Standard,29,2024-12-31
1000006,2024-06-04,121,3829364.75,765872.95,True,NPA - Sub-Standard,30,2024-12-31
1000006,2024-07-04,151,4595237.7,765872.95,True,NPA - Sub-Standard,31,2024-12-31
1000006,2024-08-03,121,3829364.75,765872.95,True,NPA - Sub-Standard,32,2024-12-31
1000006,2024-09-02,151,4595237.7,765872.95,True,NPA - Sub-Standard,33,2024-12-31
1000006,2024-10-02,151,4595237.7,765872.95,False,NPA - Sub-Standard,34,2024-12-31
1000006,2024-11-01,152,4595237.7,765872.95,False,NPA - Sub-Standard,35,2024-12-31
1000006,2024-12-01,122,3829364.75,765872.95,True,NPA - Sub-Standard,36,2024-12-31
1000206,2022-01-16,0,0.0,648764.22,False,STD,1,2024-12-31
1000206,2022-02-15,0,0.0,648764.22,False,STD,2,2024-12-31
1000206,2022-03-17,30,1297528.44,648764.22,True,SMA-0,3,2024-12-31
1000206,2022-04-16,0,0.0,648764.22,False,STD,4,2024-12-31
1000206,2022-05-16,1,648764.22,648764.22,True,SMA-0,5,2024-12-31
1000206,2022-06-15,31,1297528.44,648764.22,False,SMA-1,6,2024-12-31
1000206,2022-07-15,31,1297528.44,648764.22,False,SMA-1,7,2024-12-31
1000206,2022-08-14,1,648764.22,648764.22,True,SMA-0,8,2024-12-31
1000206,2022-09-13,31,1297528.44,648764.22,False,SMA-1,9,2024-12-31
1000206,2022-10-13,1,648764.22,648764.22,True,SMA-0,10,2024-12-31
1000206,2022-11-12,2,648764.22,648764.22,True,SMA-0,11,2024-12-31
1000206,2022-12-12,2,648764.22,648764.22,True,SMA-0,12,2024-12-31
1000206,2023-01-11,0,0.0,648764.22,False,STD,13,2024-12-31
1000206,2023-02-10,0,0.0,648764.22,False,STD,14,2024-12-31
1000206,2023-03-12,0,0.0,648764.22,False,STD,15,2024-12-31
1000206,2023-04-11,0,0.0,648764.22,False,STD,16,2024-12-31
1000206,2023-05-11,1,648764.22,648764.22,False,SMA-0,17,2024-12-31
1000206,2023-06-10,1,648764.22,648764.22,True,SMA-0,18,2024-12-31
1000206,2023-07-10,2,648764.22,648764.22,True,SMA-0,19,2024-12-31
1000206,2023-08-09,2,648764.22,648764.22,True,SMA-0,20,2024-12-31
1000206,2023-09-08,1,648764.22,648764.22,True,SMA-0,21,2024-12-31
1000206,2023-10-08,2,648764.22,648764.22,True,SMA-0,22,2024-12-31
1000206,2023-11-07,2,648764.22,648764.22,True,SMA-0,23,2024-12-31
1000206,2023-12-07,2,648764.22,648764.22,True,SMA-0,24,2024-12-31
1000206,2024-01-06,2,648764.22,648764.22,True,SMA-0,25,2024-12-31
1000206,2024-02-05,2,648764.22,648764.22,True,SMA-0,26,2024-12-31
1000206,2024-03-06,1,648764.22,648764.22,False,SMA-0,27,2024-12-31
1000206,2024-04-05,31,1297528.44,648764.22,False,SMA-1,28,2024-12-31
1000206,2024-05-05,30,1297528.44,648764.22,True,SMA-0,29,2024-12-31
1000206,2024-06-04,30,1297528.44,648764.22,False,SMA-0,30,2024-12-31
1000206,2024-07-04,0,0.0,648764.22,False,STD,31,2024-12-31
1000206,2024-08-03,0,0.0,648764.22,False,STD,32,2024-12-31
1000206,2024-09-02,0,0.0,648764.22,False,STD,33,2024-12-31
1000206,2024-10-02,0,0.0,648764.22,False,STD,34,2024-12-31
1000206,2024-11-01,0,0.0,648764.22,False,STD,35,2024-12-31
1000206,2024-12-01,0,0.0,648764.22,False,STD,36,2024-12-31
1000017,2022-01-16,30,926402.44,463201.22,False,SMA-0,1,2024-12-31
1000017,2022-02-15,60,1389603.66,463201.22,True,SMA-1,2,2024-12-31
1000017,2022-03-17,61,1389603.66,463201.22,True,SMA-2,3,2024-12-31
1000017,2022-04-16,61,1389603.66,463201.22,False,SMA-2,4,2024-12-31
1000017,2022-05-16,60,1389603.66,463201.22,False,SMA-1,5,2024-12-31
1000017,2022-06-15,30,926402.44,463201.22,False,SMA-0,6,2024-12-31
1000017,2022-07-15,60,1389603.66,463201.22,False,SMA-1,7,2024-12-31
1000017,2022-08-14,59,926402.44,463201.22,True,SMA-1,8,2024-12-31
1000017,2022-09-13,59,926402.44,463201.22,True,SMA-1,9,2024-12-31
1000017,2022-10-13,89,1389603.66,463201.22,False,SMA-2,10,2024-12-31
1000017,2022-11-12,119,1852804.88,463201.22,False,NPA - Sub-Standard,11,2024-12-31
1000017,2022-12-12,119,1852804.88,463201.22,True,NPA - Sub-Standard,12,2024-12-31
1000017,2023-01-11,120,2316006.1,463201.22,True,NPA - Sub-Standard,13,2024-12-31
1000017,2023-02-10,120,2316006.1,463201.22,True,NPA - Sub-Standard,14,2024-12-31
1000017,2023-03-12,119,1852804.88,463201.22,False,NPA - Sub-Standard,15,2024-12-31
1000017,2023-04-11,120,2316006.1,463201.22,True,NPA - Sub-Standard,16,2024-12-31
1000017,2023-05-11,119,1852804.88,463201.22,True,NPA - Sub-Standard,17,2024-12-31
1000017,2023-06-10,119,1852804.88,463201.22,False,NPA - Sub-Standard,18,2024-12-31
1000017,2023-07-10,119,1852804.88,463201.22,True,NPA - Sub-Standard,19,2024-12-31
1000017,2023-08-09,120,2316006.1,463201.22,True,NPA - Sub-Standard,20,2024-12-31
1000017,2023-09-08,120,2316006.1,463201.22,False,NPA - Sub-Standard,21,2024-12-31
1000017,2023-10-08,119,1852804.88,463201.22,False,NPA - Sub-Standard,22,2024-12-31
1000017,2023-11-07,89,1389603.66,463201.22,True,SMA-2,23,2024-12-31
1000017,2023-12-07,90,1852804.88,463201.22,True,SMA-2,24,2024-12-31
1000017,2024-01-06,120,2316006.1,463201.22,True,NPA - Sub-Standard,25,2024-12-31
1000017,2024-02-05,120,2316006.1,463201.22,False,NPA - Sub-Standard,26,2024-12-31
1000017,2024-03-06,150,2779207.32,463201.22,True,NPA - Sub-Standard,27,2024-12-31
1000017,2024-04-05,180,3242408.54,463201.22,False,NPA - Sub-Standard,28,2024-12-31
1000017,2024-05-05,210,3705609.76,463201.22,False,NPA - Doubtful,29,2024-12-31
1000017,2024-06-04,210,3705609.76,463201.22,False,NPA - Doubtful,30,2024-12-31
1000017,2024-07-04,240,4168810.98,463201.22,True,NPA - Doubtful,31,2024-12-31
1000017,2024-08-03,270,4632012.2,463201.22,False,NPA - Doubtful,32,2024-12-31
1000017,2024-09-02,270,4632012.2,463201.22,True,NPA - Doubtful,33,2024-12-31
1000017,2024-10-02,240,4168810.98,463201.22,True,NPA - Doubtful,34,2024-12-31
1000017,2024-11-01,270,4632012.2,463201.22,True,NPA - Doubtful,35,2024-12-31
1000017,2024-12-01,300,5095213.42,463201.22,True,NPA - Doubtful,36,2024-12-31
1000493,2022-01-16,0,0.0,122906.17,False,STD,1,2024-12-31
1000493,2022-02-15,0,0.0,122906.17,False,STD,2,2024-12-31
1000493,2022-03-17,0,0.0,122906.17,False,STD,3,2024-12-31
1000493,2022-04-16,0,0.0,122906.17,False,STD,4,2024-12-31
1000493,2022-05-16,0,0.0,122906.17,False,STD,5,2024-12-31
1000493,2022-06-15,0,0.0,122906.17,False,STD,6,2024-12-31
1000493,2022-07-15,30,245812.34,122906.17,True,SMA-0,7,2024-12-31
1000493,2022-08-14,31,245812.34,122906.17,False,SMA-1,8,2024-12-31
1000493,2022-09-13,32,245812.34,122906.17,False,SMA-1,9,2024-12-31
1000493,2022-10-13,2,122906.17,122906.17,False,SMA-0,10,2024-12-31
1000493,2022-11-12,32,245812.34,122906.17,False,SMA-1,11,2024-12-31
1000493,2022-12-12,31,245812.34,122906.17,False,SMA-1,12,2024-12-31
1000493,2023-01-11,31,245812.34,122906.17,False,SMA-1,13,2024-12-31
1000493,2023-02-10,1,122906.17,122906.17,True,SMA-0,14,2024-12-31
1000493,2023-03-12,0,0.0,122906.17,False,STD,15,2024-12-31
1000493,2023-04-11,30,245812.34,122906.17,True,SMA-0,16,2024-12-31
1000493,2023-05-11,30,245812.34,122906.17,False,SMA-0,17,2024-12-31
1000493,2023-06-10,29,122906.17,122906.17,True,SMA-0,18,2024-12-31
1000493,2023-07-10,28,122906.17,122906.17,False,SMA-0,19,2024-12-31
1000493,2023-08-09,58,245812.34,122906.17,True,SMA-1,20,2024-12-31
1000493,2023-09-08,59,245812.34,122906.17,False,SMA-1,21,2024-12-31
1000493,2023-10-08,29,122906.17,122906.17,True,SMA-0,22,2024-12-31
1000493,2023-11-07,30,245812.34,122906.17,False,SMA-0,23,2024-12-31
1000493,2023-12-07,0,0.0,122906.17,False,STD,24,2024-12-31
1000493,2024-01-06,0,0.0,122906.17,False,STD,25,2024-12-31
1000493,2024-02-05,0,0.0,122906.17,False,STD,26,2024-12-31
1000493,2024-03-06,0,0.0,122906.17,False,STD,27,2024-12-31
1000493,2024-04-05,30,245812.34,122906.17,True,SMA-0,28,2024-12-31
1000493,2024-05-05,31,245812.34,122906.17,True,SMA-1,29,2024-12-31
1000493,2024-06-04,32,245812.34,122906.17,False,SMA-1,30,2024-12-31
1000493,2024-07-04,32,245812.34,122906.17,True,SMA-1,31,2024-12-31
1000493,2024-08-03,32,245812.34,122906.17,True,SMA-1,32,2024-12-31
1000493,2024-09-02,2,122906.17,122906.17,True,SMA-0,33,2024-12-31
1000493,2024-10-02,0,0.0,122906.17,False,STD,34,2024-12-31
1000493,2024-11-01,0,0.0,122906.17,False,STD,35,2024-12-31
1000493,2024-12-01,0,0.0,122906.17,False,STD,36,2024-12-31
1000094,2022-01-16,30,2427611.5,1213805.75,True,SMA-0,1,2024-12-31
1000094,2022-02-15,29,1213805.75,1213805.75,False,SMA-0,2,2024-12-31
1000094,2022-03-17,0,0.0,1213805.75,False,STD,3,2024-12-31
1000094,2022-04-16,1,1213805.75,1213805.75,False,SMA-0,4,2024-12-31
1000094,2022-05-16,2,1213805.75,1213805.75,False,SMA-0,5,2024-12-31
1000094,2022-06-15,2,1213805.75,1213805.75,False,SMA-0,6,2024-12-31
1000094,2022-07-15,2,1213805.75,1213805.75,True,SMA-0,7,2024-12-31
1000094,2022-08-14,32,2427611.5,1213805.75,False,SMA-1,8,2024-12-31
1000094,2022-09-13,2,1213805.75,1213805.75,True,SMA-0,9,2024-12-31
1000094,2022-10-13,2,1213805.75,1213805.75,False,SMA-0,10,2024-12-31
1000094,2022-11-12,0,0.0,1213805.75,False,STD,11,2024-12-31
1000094,2022-12-12,0,0.0,1213805.75,False,STD,12,2024-12-31
1000094,2023-01-11,90,4855223.0,1213805.75,True,SMA-2,13,2024-12-31
1000094,2023-02-10,120,6069028.75,1213805.75,True,NPA - Sub-Standard,14,2024-12-31
1000094,2023-03-12,120,6069028.75,1213805.75,True,NPA - Sub-Standard,15,2024-12-31
1000094,2023-04-11,120,6069028.75,1213805.75,False,NPA - Sub-Standard,16,2024-12-31
1000094,2023-05-11,120,6069028.75,1213805.75,True,NPA - Sub-Standard,17,2024-12-31
1000094,2023-06-10,90,4855223.0,1213805.75,True,SMA-2,18,2024-12-31
1000094,2023-07-10,89,3641417.25,1213805.75,True,SMA-2,19,2024-12-31
1000094,2023-08-09,89,3641417.25,1213805.75,True,SMA-2,20,2024-12-31
1000094,2023-09-08,59,2427611.5,1213805.75,False,SMA-1,21,2024-12-31
1000094,2023-10-08,60,3641417.25,1213805.75,True,SMA-1,22,2024-12-31
1000094,2023-11-07,61,3641417.25,1213805.75,False,SMA-2,23,2024-12-31
1000094,2023-12-07,62,3641417.25,1213805.75,False,SMA-2,24,2024-12-31
1000094,2024-01-06,61,3641417.25,1213805.75,True,SMA-2,25,2024-12-31
1000094,2024-02-05,61,3641417.25,1213805.75,True,SMA-2,26,2024-12-31
1000094,2024-03-06,31,2427611.5,1213805.75,True,SMA-1,27,2024-12-31
1000094,2024-04-05,1,1213805.75,1213805.75,False,SMA-0,28,2024-12-31
1000094,2024-05-05,0,0.0,1213805.75,False,STD,29,2024-12-31
1000094,2024-06-04,0,0.0,1213805.75,False,STD,30,2024-12-31
1000094,2024-07-04,1,1213805.75,1213805.75,False,SMA-0,31,2024-12-31
1000094,2024-08-03,1,1213805.75,1213805.75,True,SMA-0,32,2024-12-31
1000094,2024-09-02,0,0.0,1213805.75,False,STD,33,2024-12-31
1000094,2024-10-02,0,0.0,1213805.75,False,STD,34,2024-12-31
1000094,2024-11-01,0,0.0,1213805.75,False,STD,35,2024-12-31
1000094,2024-12-01,60,3641417.25,1213805.75,False,SMA-1,36,2024-12-31
1000099,2022-01-16,0,0.0,62332.6,False,STD,1,2024-12-31
1000099,2022-02-15,30,124665.2,62332.6,True,SMA-0,2,2024-12-31
1000099,2022-03-17,0,0.0,62332.6,False,STD,3,2024-12-31
1000099,2022-04-16,0,0.0,62332.6,False,STD,4,2024-12-31
1000099,2022-05-16,1,62332.6,62332.6,False,SMA-0,5,2024-12-31
1000099,2022-06-15,0,0.0,62332.6,False,STD,6,2024-12-31
1000099,2022-07-15,0,0.0,62332.6,False,STD,7,2024-12-31
1000099,2022-08-14,0,0.0,62332.6,False,STD,8,2024-12-31
1000099,2022-09-13,0,0.0,62332.6,False,STD,9,2024-12-31
1000099,2022-10-13,0,0.0,62332.6,False,STD,10,2024-12-31
1000099,2022-11-12,0,0.0,62332.6,False,STD,11,2024-12-31
1000099,2022-12-12,0,0.0,62332.6,False,STD,12,2024-12-31
1000099,2023-01-11,0,0.0,62332.6,False,STD,13,2024-12-31
1000099,2023-02-10,0,0.0,62332.6,False,STD,14,2024-12-31
1000099,2023-03-12,0,0.0,62332.6,False,STD,15,2024-12-31
1000099,2023-04-11,1,62332.6,62332.6,True,SMA-0,16,2024-12-31
1000099,2023-05-11,0,0.0,62332.6,False,STD,17,2024-12-31
1000099,2023-06-10,90,249330.4,62332.6,False,SMA-2,18,2024-12-31
1000099,2023-07-10,90,249330.4,62332.6,False,SMA-2,19,2024-12-31
1000099,2023-08-09,91,249330.4,62332.6,False,NPA - Sub-Standard,20,2024-12-31
1000099,2023-09-08,91,249330.4,62332.6,False,NPA - Sub-Standard,21,2024-12-31
1000099,2023-10-08,121,311663.0,62332.6,False,NPA - Sub-Standard,22,2024-12-31
1000099,2023-11-07,151,373995.6,62332.6,True,NPA - Sub-Standard,23,2024-12-31
1000099,2023-12-07,151,373995.6,62332.6,False,NPA - Sub-Standard,24,2024-12-31
1000099,2024-01-06,181,436328.2,62332.6,True,NPA - Doubtful,25,2024-12-31
1000099,2024-02-05,180,436328.2,62332.6,True,NPA - Sub-Standard,26,2024-12-31
1000099,2024-03-06,150,373995.6,62332.6,False,NPA - Sub-Standard,27,2024-12-31
1000099,2024-04-05,150,373995.6,62332.6,True,NPA - Sub-Standard,28,2024-12-31
1000099,2024-05-05,150,373995.6,62332.6,False,NPA - Sub-Standard,29,2024-12-31
1000099,2024-06-04,150,373995.6,62332.6,True,NPA - Sub-Standard,30,2024-12-31
1000099,2024-07-04,151,373995.6,62332.6,False,NPA - Sub-Standard,31,2024-12-31
1000099,2024-08-03,150,373995.6,62332.6,True,NPA - Sub-Standard,32,2024-12-31
1000099,2024-09-02,150,373995.6,62332.6,True,NPA - Sub-Standard,33,2024-12-31
1000099,2024-10-02,180,436328.2,62332.6,False,NPA - Sub-Standard,34,2024-12-31
1000099,2024-11-01,181,436328.2,62332.6,False,NPA - Doubtful,35,2024-12-31
1000099,2024-12-01,181,436328.2,62332.6,True,NPA - Doubtful,36,2024-12-31
1000465,2022-01-16,60,3100146.81,1033382.27,True,SMA-1,1,2024-12-31
1000465,2022-02-15,60,3100146.81,1033382.27,False,SMA-1,2,2024-12-31
1000465,2022-03-17,59,2066764.54,1033382.27,True,SMA-1,3,2024-12-31
1000465,2022-04-16,60,3100146.81,1033382.27,True,SMA-1,4,2024-12-31
1000465,2022-05-16,90,4133529.08,1033382.27,False,SMA-2,5,2024-12-31
1000465,2022-06-15,120,5166911.35,1033382.27,False,NPA - Sub-Standard,6,2024-12-31
1000465,2022-07-15,120,5166911.35,1033382.27,True,NPA - Sub-Standard,7,2024-12-31
1000465,2022-08-14,121,5166911.35,1033382.27,False,NPA - Sub-Standard,8,2024-12-31
1000465,2022-09-13,151,6200293.62,1033382.27,True,NPA - Sub-Standard,9,2024-12-31
1000465,2022-10-13,181,7233675.89,1033382.27,True,NPA - Doubtful,10,2024-12-31
1000465,2022-11-12,181,7233675.89,1033382.27,False,NPA - Doubtful,11,2024-12-31
1000465,2022-12-12,211,8267058.16,1033382.27,False,NPA - Doubtful,12,2024-12-31
1000465,2023-01-11,211,8267058.16,1033382.27,True,NPA - Doubtful,13,2024-12-31
1000465,2023-02-10,211,8267058.16,1033382.27,True,NPA - Doubtful,14,2024-12-31
1000465,2023-03-12,211,8267058.16,1033382.27,True,NPA - Doubtful,15,2024-12-31
1000465,2023-04-11,212,8267058.16,1033382.27,True,NPA - Doubtful,16,2024-12-31
1000465,2023-05-11,213,8267058.16,1033382.27,True,NPA - Doubtful,17,2024-12-31
1000465,2023-06-10,183,7233675.89,1033382.27,True,NPA - Doubtful,18,2024-12-31
1000465,2023-07-10,183,7233675.89,1033382.27,True,NPA - Doubtful,19,2024-12-31
1000465,2023-08-09,183,7233675.89,1033382.27,False,NPA - Doubtful,20,2024-12-31
1000465,2023-09-08,153,6200293.62,1033382.27,True,NPA - Sub-Standard,21,2024-12-31
1000465,2023-10-08,152,6200293.62,1033382.27,False,NPA - Sub-Standard,22,2024-12-31
1000465,2023-11-07,152,6200293.62,1033382.27,False,NPA - Sub-Standard,23,2024-12-31
1000465,2023-12-07,152,6200293.62,1033382.27,True,NPA - Sub-Standard,24,2024-12-31
1000465,2024-01-06,122,5166911.35,1033382.27,False,NPA - Sub-Standard,25,2024-12-31
1000465,2024-02-05,152,6200293.62,1033382.27,True,NPA - Sub-Standard,26,2024-12-31
1000465,2024-03-06,182,7233675.89,1033382.27,False,NPA - Doubtful,27,2024-12-31
1000465,2024-04-05,183,7233675.89,1033382.27,True,NPA - Doubtful,28,2024-12-31
1000465,2024-05-05,184,7233675.89,1033382.27,False,NPA - Doubtful,29,2024-12-31
1000465,2024-06-04,183,7233675.89,1033382.27,True,NPA - Doubtful,30,2024-12-31
1000465,2024-07-04,153,6200293.62,1033382.27,False,NPA - Sub-Standard,31,2024-12-31
1000465,2024-08-03,154,6200293.62,1033382.27,True,NPA - Sub-Standard,32,2024-12-31
1000465,2024-09-02,124,5166911.35,1033382.27,True,NPA - Sub-Standard,33,2024-12-31
1000465,2024-10-02,94,4133529.08,1033382.27,False,NPA - Sub-Standard,34,2024-12-31
1000465,2024-11-01,94,4133529.08,1033382.27,True,NPA - Sub-Standard,35,2024-12-31
1000465,2024-12-01,93,4133529.08,1033382.27,True,NPA - Sub-Standard,36,2024-12-31
1000464,2022-01-16,0,0.0,814418.67,False,STD,1,2024-12-31
1000464,2022-02-15,0,0.0,814418.67,False,STD,2,2024-12-31
1000464,2022-03-17,0,0.0,814418.67,False,STD,3,2024-12-31
1000464,2022-04-16,0,0.0,814418.67,False,STD,4,2024-12-31
1000464,2022-05-16,30,1628837.34,814418.67,False,SMA-0,5,2024-12-31
1000464,2022-06-15,30,1628837.34,814418.67,False,SMA-0,6,2024-12-31
1000464,2022-07-15,60,2443256.01,814418.67,True,SMA-1,7,2024-12-31
1000464,2022-08-14,30,1628837.34,814418.67,True,SMA-0,8,2024-12-31
1000464,2022-09-13,31,1628837.34,814418.67,True,SMA-1,9,2024-12-31
1000464,2022-10-13,32,1628837.34,814418.67,False,SMA-1,10,2024-12-31
1000464,2022-11-12,33,1628837.34,814418.67,True,SMA-1,11,2024-12-31
1000464,2022-12-12,33,1628837.34,814418.67,True,SMA-1,12,2024-12-31
1000464,2023-01-11,34,1628837.34,814418.67,True,SMA-1,13,2024-12-31
1000464,2023-02-10,34,1628837.34,814418.67,True,SMA-1,14,2024-12-31
1000464,2023-03-12,34,1628837.34,814418.67,True,SMA-1,15,2024-12-31
1000464,2023-04-11,34,1628837.34,814418.67,True,SMA-1,16,2024-12-31
1000464,2023-05-11,35,1628837.34,814418.67,True,SMA-1,17,2024-12-31
1000464,2023-06-10,5,814418.67,814418.67,False,SMA-0,18,2024-12-31
1000464,2023-07-10,5,814418.67,814418.67,True,SMA-0,19,2024-12-31
1000464,2023-08-09,5,814418.67,814418.67,True,SMA-0,20,2024-12-31
1000464,2023-09-08,6,814418.67,814418.67,False,SMA-0,21,2024-12-31
1000464,2023-10-08,0,0.0,814418.67,False,STD,22,2024-12-31
1000464,2023-11-07,0,0.0,814418.67,False,STD,23,2024-12-31
1000464,2023-12-07,60,2443256.01,814418.67,False,SMA-1,24,2024-12-31
1000464,2024-01-06,30,1628837.34,814418.67,False,SMA-0,25,2024-12-31
1000464,2024-02-05,31,1628837.34,814418.67,True,SMA-1,26,2024-12-31
1000464,2024-03-06,31,1628837.34,814418.67,False,SMA-1,27,2024-12-31
1000464,2024-04-05,1,814418.67,814418.67,True,SMA-0,28,2024-12-31
1000464,2024-05-05,0,0.0,814418.67,False,STD,29,2024-12-31
1000464,2024-06-04,0,0.0,814418.67,False,STD,30,2024-12-31
1000464,2024-07-04,60,2443256.01,814418.67,False,SMA-1,31,2024-12-31
1000464,2024-08-03,59,1628837.34,814418.67,True,SMA-1,32,2024-12-31
1000464,2024-09-02,58,1628837.34,814418.67,False,SMA-1,33,2024-12-31
1000464,2024-10-02,57,1628837.34,814418.67,True,SMA-1,34,2024-12-31
1000464,2024-11-01,57,1628837.34,814418.67,False,SMA-1,35,2024-12-31
1000464,2024-12-01,58,1628837.34,814418.67,True,SMA-1,36,2024-12-31
1000257,2022-01-16,0,0.0,2062844.06,False,STD,1,2024-12-31
1000257,2022-02-15,0,0.0,2062844.06,False,STD,2,2024-12-31
1000257,2022-03-17,0,0.0,2062844.06,False,STD,3,2024-12-31
1000257,2022-04-16,0,0.0,2062844.06,False,STD,4,2024-12-31
1000257,2022-05-16,0,0.0,2062844.06,False,STD,5,2024-12-31
1000257,2022-06-15,0,0.0,2062844.06,False,STD,6,2024-12-31
1000257,2022-07-15,0,0.0,2062844.06,False,STD,7,2024-12-31
1000257,2022-08-14,1,2062844.06,2062844.06,False,SMA-0,8,2024-12-31
1000257,2022-09-13,1,2062844.06,2062844.06,True,SMA-0,9,2024-12-31
1000257,2022-10-13,0,0.0,2062844.06,False,STD,10,2024-12-31
1000257,2022-11-12,0,0.0,2062844.06,False,STD,11,2024-12-31
1000257,2022-12-12,0,0.0,2062844.06,False,STD,12,2024-12-31
1000257,2023-01-11,0,0.0,2062844.06,False,STD,13,2024-12-31
1000257,2023-02-10,0,0.0,2062844.06,False,STD,14,2024-12-31
1000257,2023-03-12,0,0.0,2062844.06,False,STD,15,2024-12-31
1000257,2023-04-11,0,0.0,2062844.06,False,STD,16,2024-12-31
1000257,2023-05-11,30,4125688.12,2062844.06,True,SMA-0,17,2024-12-31
1000257,2023-06-10,60,6188532.18,2062844.06,True,SMA-1,18,2024-12-31
1000257,2023-07-10,59,4125688.12,2062844.06,True,SMA-1,19,2024-12-31
1000257,2023-08-09,59,4125688.12,2062844.06,False,SMA-1,20,2024-12-31
1000257,2023-09-08,89,6188532.18,2062844.06,False,SMA-2,21,2024-12-31
1000257,2023-10-08,90,8251376.24,2062844.06,True,SMA-2,22,2024-12-31
1000257,2023-11-07,90,8251376.24,2062844.06,False,SMA-2,23,2024-12-31
1000257,2023-12-07,90,8251376.24,2062844.06,True,SMA-2,24,2024-12-31
1000257,2024-01-06,89,6188532.18,2062844.06,True,SMA-2,25,2024-12-31
1000257,2024-02-05,88,6188532.18,2062844.06,True,SMA-2,26,2024-12-31
1000257,2024-03-06,87,6188532.18,2062844.06,True,SMA-2,27,2024-12-31
1000257,2024-04-05,88,6188532.18,2062844.06,True,SMA-2,28,2024-12-31
1000257,2024-05-05,88,6188532.18,2062844.06,True,SMA-2,29,2024-12-31
1000257,2024-06-04,89,6188532.18,2062844.06,True,SMA-2,30,2024-12-31
1000257,2024-07-04,90,8251376.24,2062844.06,True,SMA-2,31,2024-12-31
1000257,2024-08-03,90,8251376.24,2062844.06,True,SMA-2,32,2024-12-31
1000257,2024-09-02,90,8251376.24,2062844.06,True,SMA-2,33,2024-12-31
1000257,2024-10-02,120,10314220.3,2062844.06,True,NPA - Sub-Standard,34,2024-12-31
1000257,2024-11-01,150,12377064.36,2062844.06,True,NPA - Sub-Standard,35,2024-12-31
1000257,2024-12-01,150,12377064.36,2062844.06,True,NPA - Sub-Standard,36,2024-12-31
1000221,2022-01-16,0,0.0,1238880.64,False,STD,1,2024-12-31
1000221,2022-02-15,0,0.0,1238880.64,False,STD,2,2024-12-31
1000221,2022-03-17,0,0.0,1238880.64,False,STD,3,2024-12-31
1000221,2022-04-16,0,0.0,1238880.64,False,STD,4,2024-12-31
1000221,2022-05-16,0,0.0,1238880.64,False,STD,5,2024-12-31
1000221,2022-06-15,0,0.0,1238880.64,False,STD,6,2024-12-31
1000221,2022-07-15,1,1238880.64,1238880.64,True,SMA-0,7,2024-12-31
1000221,2022-08-14,1,1238880.64,1238880.64,False,SMA-0,8,2024-12-31
1000221,2022-09-13,1,1238880.64,1238880.64,True,SMA-0,9,2024-12-31
1000221,2022-10-13,31,2477761.28,1238880.64,False,SMA-1,10,2024-12-31
1000221,2022-11-12,32,2477761.28,1238880.64,True,SMA-1,11,2024-12-31
1000221,2022-12-12,32,2477761.28,1238880.64,True,SMA-1,12,2024-12-31
1000221,2023-01-11,31,2477761.28,1238880.64,True,SMA-1,13,2024-12-31
1000221,2023-02-10,30,2477761.28,1238880.64,True,SMA-0,14,2024-12-31
1000221,2023-03-12,60,3716641.92,1238880.64,False,SMA-1,15,2024-12-31
1000221,2023-04-11,61,3716641.92,1238880.64,True,SMA-2,16,2024-12-31
1000221,2023-05-11,60,3716641.92,1238880.64,False,SMA-1,17,2024-12-31
1000221,2023-06-10,90,4955522.56,1238880.64,False,SMA-2,18,2024-12-31
1000221,2023-07-10,60,3716641.92,1238880.64,True,SMA-1,19,2024-12-31
1000221,2023-08-09,90,4955522.56,1238880.64,False,SMA-2,20,2024-12-31
1000221,2023-09-08,120,6194403.2,1238880.64,False,NPA - Sub-Standard,21,2024-12-31
1000221,2023-10-08,90,4955522.56,1238880.64,False,SMA-2,22,2024-12-31
1000221,2023-11-07,89,3716641.92,1238880.64,True,SMA-2,23,2024-12-31
