loan_id,month_end_date,outstanding_principal,accrued_interest,dpd,asset_class,provision_amount,write_off_flag,npa_classification_date,load_date
1000234,2024-06-04,21208868.78,323957.23,1,SMA-0,84835.48,False,,2024-12-31
1000234,2024-07-04,35254645.03,554484.61,30,SMA-0,141018.58,False,,2024-12-31
1000234,2024-08-03,19880313.47,315002.08,45,SMA-1,1988031.35,False,,2024-12-31
1000234,2024-09-02,17231386.77,329428.87,0,STD,68925.55,False,,2024-12-31
1000234,2024-10-02,26122494.59,315687.02,0,STD,104489.98,False,,2024-12-31
1000234,2024-11-01,36923656.49,299381.76,0,STD,147694.63,False,,2024-12-31
1000234,2024-12-01,27418104.44,335689.35,0,STD,109672.42,False,,2024-12-31
1000254,2024-01-06,12105730.84,149902.67,0,STD,48422.92,False,,2024-12-31
1000254,2024-02-05,37911453.68,470324.8,90,SMA-2,9477863.42,False,,2024-12-31
1000254,2024-03-06,14661698.17,293071.49,0,STD,58646.79,False,,2024-12-31
1000254,2024-04-05,19824073.44,300412.38,0,STD,79296.29,False,,2024-12-31
1000254,2024-05-05,12164969.64,152696.93,45,SMA-1,1216496.96,False,,2024-12-31
1000254,2024-06-04,38466233.99,258090.71,0,STD,153864.94,False,,2024-12-31
1000254,2024-07-04,14327631.75,176165.1,0,STD,57310.53,False,,2024-12-31
1000254,2024-08-03,46240816.91,764851.25,10,SMA-0,184963.27,False,,2024-12-31
1000254,2024-09-02,36938313.76,681318.53,0,STD,147753.26,False,,2024-12-31
1000254,2024-10-02,40404919.29,568268.61,45,SMA-1,4040491.93,False,,2024-12-31
1000254,2024-11-01,9228486.58,177131.72,0,STD,36913.95,False,,2024-12-31
1000254,2024-12-01,38140489.1,623080.77,120,NPA - Sub-Standard,5721073.37,False,2024-12-01,2024-12-31
1000437,2024-01-06,29959340.97,423770.02,10,SMA-0,119837.36,False,,2024-12-31
1000437,2024-02-05,26770270.99,359714.62,0,STD,107081.08,False,,2024-12-31
1000437,2024-03-06,17140947.34,116059.47,0,STD,68563.79,False,,2024-12-31
1000437,2024-04-05,8860023.81,141098,0,STD,35440.1,False,,2024-12-31
1000437,2024-05-05,22649987.72,282578.19,10,SMA-0,90599.95,False,,2024-12-31
1000437,2024-06-04,27102290.23,283383,0,STD,108409.16,False,,2024-12-31
1000437,2024-07-04,25694379.23,206283.6,0,STD,102777.52,False,,2024-12-31
1000437,2024-08-03,29821569.74,152054.63,10,SMA-0,119286.28,False,,2024-12-31
1000437,2024-09-02,26123691.93,242986.24,0,STD,104494.77,False,,2024-12-31
1000437,2024-10-02,7924072.94,124629.79,0,STD,31696.29,False,,2024-12-31
1000437,2024-11-01,14609459.99,126835.96,2,SMA-0,58437.84,False,,2024-12-31
1000437,2024-12-01,23885405.74,401471.54,0,STD,95541.62,False,,2024-12-31
1000255,2024-01-06,10783287.06,202405.54,0,STD,43133.15,False,,2024-12-31
1000255,2024-02-05,42844069.24,545933.24,120,NPA - Sub-Standard,6426610.39,False,2024-02-05,2024-12-31
1000255,2024-03-06,33738533.94,392672.01,90,SMA-2,8434633.48,False,,2024-12-31
1000255,2024-04-05,37448515.48,477851.69,5,SMA-0,149794.06,False,,2024-12-31
1000255,2024-05-05,7897531.5,87068.41,0,STD,31590.13,False,,2024-12-31
1000255,2024-06-04,37542190.9,409172.11,0,STD,150168.76,False,,2024-12-31
1000255,2024-07-04,6527168.3,47415.19,90,SMA-2,1631792.07,False,,2024-12-31
1000255,2024-08-03,29198080.3,575222.8,120,NPA - Sub-Standard,4379712.04,False,2024-08-03,2024-12-31
1000255,2024-09-02,38668352.55,757509.83,45,SMA-1,3866835.26,False,,2024-12-31
1000255,2024-10-02,22649350.19,351333.46,60,SMA-1,2264935.02,False,,2024-12-31
1000255,2024-11-01,41809830.37,405782.32,5,SMA-0,167239.32,False,,2024-12-31
1000255,2024-12-01,19479512.26,360431.91,30,SMA-0,77918.05,False,,2024-12-31
1000278,2024-01-06,8438373.53,93320.57,0,STD,33753.49,False,,2024-12-31
1000278,2024-02-05,8826400.45,126794.73,60,SMA-1,882640.05,False,,2024-12-31
1000278,2024-03-06,8528621.06,86810.78,0,STD,34114.48,False,,2024-12-31
1000278,2024-04-05,10773029.24,179166.3,2,SMA-0,43092.12,False,,2024-12-31
1000278,2024-05-05,11574431.71,151179.47,0,STD,46297.73,False,,2024-12-31
1000278,2024-06-04,5883760.77,107073.47,5,SMA-0,23535.04,False,,2024-12-31
1000278,2024-07-04,7396032.52,60691.97,0,STD,29584.13,False,,2024-12-31
1000278,2024-08-03,7294059.02,73747.56,0,STD,29176.24,False,,2024-12-31
1000278,2024-09-02,8731430.48,160263.57,0,STD,34925.72,False,,2024-12-31
1000278,2024-10-02,7621615.91,133252.02,0,STD,30486.46,False,,2024-12-31
1000278,2024-11-01,4886389.52,61466.47,0,STD,19545.56,False,,2024-12-31
1000278,2024-12-01,9847594.26,87607.61,30,SMA-0,39390.38,False,,2024-12-31
1000413,2024-01-06,11894862.36,194461.96,0,STD,47579.45,False,,2024-12-31
1000413,2024-02-05,20149745.17,273765.1,0,STD,80598.98,False,,2024-12-31
1000413,2024-03-06,2337705.44,19967.42,0,STD,9350.82,False,,2024-12-31
1000413,2024-04-05,16428287.19,258247.86,1,SMA-0,65713.15,False,,2024-12-31
1000413,2024-05-05,20077372.72,354715.71,2,SMA-0,80309.49,False,,2024-12-31
1000413,2024-06-04,6687817.35,100342.91,0,STD,26751.27,False,,2024-12-31
1000413,2024-07-04,17747283.22,125998.12,0,STD,70989.13,False,,2024-12-31
1000413,2024-08-03,9424475.69,61998.01,5,SMA-0,37697.9,False,,2024-12-31
1000413,2024-09-02,12065203.47,201226.39,0,STD,48260.81,False,,2024-12-31
1000413,2024-10-02,10882803.19,123904.87,0,STD,43531.21,False,,2024-12-31
1000413,2024-11-01,10078772.53,114628.91,0,STD,40315.09,False,,2024-12-31
1000413,2024-12-01,4713265.1,29085.98,0,STD,18853.06,False,,2024-12-31
1000002,2024-01-06,25637383.42,343144.24,0,STD,102549.53,False,,2024-12-31
1000002,2024-02-05,28928977.98,398194.56,45,SMA-1,2892897.8,False,,2024-12-31
1000002,2024-03-06,24334931.97,373182.7,180,NPA - Sub-Standard,3650239.8,False,2024-03-06,2024-12-31
1000002,2024-04-05,34382425.41,386934.15,5,SMA-0,137529.7,False,,2024-12-31
1000002,2024-05-05,9051354.87,111073.39,0,STD,36205.42,False,,2024-12-31
1000002,2024-06-04,18566755.91,235756.62,120,NPA - Sub-Standard,2785013.39,False,2024-06-04,2024-12-31
1000002,2024-07-04,20871734.1,246943.62,3,SMA-0,83486.94,False,,2024-12-31
1000002,2024-08-03,4848683.17,64901.57,0,STD,19394.73,False,,2024-12-31
1000002,2024-09-02,33539451.43,596491.33,0,STD,134157.81,False,,2024-12-31
1000002,2024-10-02,7356976.27,68742.55,0,STD,29427.91,False,,2024-12-31
1000002,2024-11-01,20666381.66,197857.23,0,STD,82665.53,False,,2024-12-31
1000002,2024-12-01,15880195.77,86065.37,0,STD,63520.78,False,,2024-12-31
1000311,2024-01-06,9345627.84,105851.89,10,SMA-0,37382.51,False,,2024-12-31
1000311,2024-02-05,37827410.94,349988.08,0,STD,151309.64,False,,2024-12-31
1000311,2024-03-06,10788018.85,54277.61,5,SMA-0,43152.08,False,,2024-12-31
1000311,2024-04-05,23862467.99,135305.85,0,STD,95449.87,False,,2024-12-31
1000311,2024-05-05,21481873.74,253177.12,0,STD,85927.49,False,,2024-12-31
1000311,2024-06-04,16339298.23,286213.85,0,STD,65357.19,False,,2024-12-31
1000311,2024-07-04,34127522.54,241548.95,0,STD,136510.09,False,,2024-12-31
1000311,2024-08-03,27052442.83,406011.48,10,SMA-0,108209.77,False,,2024-12-31
1000311,2024-09-02,9564929.49,60639.02,5,SMA-0,38259.72,False,,2024-12-31
1000311,2024-10-02,26633088.02,287864.45,1,SMA-0,106532.35,False,,2024-12-31
1000311,2024-11-01,36515294.55,207673.28,0,STD,146061.18,False,,2024-12-31
1000311,2024-12-01,28271551.49,258985.12,0,STD,113086.21,False,,2024-12-31
1000252,2024-01-06,3950432.28,21221.96,0,STD,15801.73,False,,2024-12-31
1000252,2024-02-05,14327307.25,138010.96,10,SMA-0,57309.23,False,,2024-12-31
1000252,2024-03-06,14615680.15,91746.72,2,SMA-0,58462.72,False,,2024-12-31
1000252,2024-04-05,20555569.03,336376.01,0,STD,82222.28,False,,2024-12-31
1000252,2024-05-05,20596274.93,334862.04,0,STD,82385.1,False,,2024-12-31
1000252,2024-06-04,11884923.53,176774.17,0,STD,47539.69,False,,2024-12-31
1000252,2024-07-04,12444802.51,113551.83,120,NPA - Sub-Standard,1866720.38,False,2024-07-04,2024-12-31
1000252,2024-08-03,6197469.92,108974.83,30,SMA-0,24789.88,False,,2024-12-31
1000252,2024-09-02,13358625.36,173704.32,0,STD,53434.5,False,,2024-12-31
1000252,2024-10-02,8393752.75,103848.31,1,SMA-0,33575.01,False,,2024-12-31
1000252,2024-11-01,20147078.12,155286.02,0,STD,80588.31,False,,2024-12-31
1000252,2024-12-01,2715104.92,29133.52,0,STD,10860.42,False,,2024-12-31
1000121,2024-01-06,2580186.71,33869.31,180,NPA - Sub-Standard,387028.01,False,2024-01-06,2024-12-31
1000121,2024-02-05,4982994.3,82341.84,0,STD,19931.98,False,,2024-12-31
1000121,2024-03-06,3361669.53,51027.21,120,NPA - Sub-Standard,504250.43,False,2024-03-06,2024-12-31
1000121,2024-04-05,2183136.68,16857.89,120,NPA - Sub-Standard,327470.5,False,2024-04-05,2024-12-31
1000121,2024-05-05,10274491.47,66590.66,0,STD,41097.97,False,,2024-12-31
1000121,2024-06-04,3216175.3,28524.3,60,SMA-1,321617.53,False,,2024-12-31
1000121,2024-07-04,13097086.72,75677.22,60,SMA-1,1309708.67,False,,2024-12-31
1000121,2024-08-03,4417567.89,37758.57,1,SMA-0,17670.27,False,,2024-12-31
1000121,2024-09-02,7743674.81,148991.06,0,STD,30974.7,False,,2024-12-31
1000121,2024-10-02,4784363.91,63616.81,0,STD,19137.46,False,,2024-12-31
1000121,2024-11-01,2264057.75,32835.9,0,STD,9056.23,False,,2024-12-31
1000121,2024-12-01,12752821.15,169754.45,0,STD,51011.28,False,,2024-12-31
1000111,2024-01-06,16668890.39,274114.48,0,STD,66675.56,False,,2024-12-31
1000111,2024-02-05,18217272.98,246364.65,0,STD,72869.09,False,,2024-12-31
1000111,2024-03-06,13348695,166945.26,30,SMA-0,53394.78,False,,2024-12-31
1000111,2024-04-05,21327638.45,279532.75,0,STD,85310.55,False,,2024-12-31
1000111,2024-05-05,6769572.4,130579.56,0,STD,27078.29,False,,2024-12-31
1000111,2024-06-04,25554438.77,143791.79,0,STD,102217.76,False,,2024-12-31
1000111,2024-07-04,22032508.82,315306.1,120,NPA - Sub-Standard,3304876.32,False,2024-07-04,2024-12-31
1000111,2024-08-03,18252986.2,107740.54,0,STD,73011.94,False,,2024-12-31
1000111,2024-09-02,24617961.49,215735.43,0,STD,98471.85,False,,2024-12-31
1000111,2024-10-02,18890993.83,333172.53,180,NPA - Sub-Standard,2833649.07,False,2024-10-02,2024-12-31
1000111,2024-11-01,7825045.02,72144.33,30,SMA-0,31300.18,False,,2024-12-31
1000111,2024-12-01,6609187.34,39979.16,0,STD,26436.75,False,,2024-12-31
1000301,2024-01-06,5727338.98,99984.86,3,SMA-0,22909.36,False,,2024-12-31
1000301,2024-02-05,23275933.57,423021.23,180,NPA - Sub-Standard,3491390.04,False,2024-02-05,2024-12-31
1000301,2024-03-06,9073087.38,154522.37,0,STD,36292.35,False,,2024-12-31
1000301,2024-04-05,27663583.83,401884.05,90,SMA-2,6915895.96,False,,2024-12-31
1000301,2024-05-05,30307057.29,275648.66,3,SMA-0,121228.23,False,,2024-12-31
1000301,2024-06-04,21541488.43,175764.72,0,STD,86165.95,False,,2024-12-31
1000301,2024-07-04,29736769.08,556383.09,0,STD,118947.08,False,,2024-12-31
1000301,2024-08-03,6942912.05,98115.85,90,SMA-2,1735728.01,False,,2024-12-31
1000301,2024-09-02,3367602.27,25604.02,0,STD,13470.41,False,,2024-12-31
1000301,2024-10-02,18600336.83,229428.66,3,SMA-0,74401.35,False,,2024-12-31
1000301,2024-11-01,14098291.72,255895.34,0,STD,56393.17,False,,2024-12-31
1000301,2024-12-01,21237377.07,390525.27,0,STD,84949.51,False,,2024-12-31
1000477,2024-01-06,30258185.51,207305.91,0,STD,121032.74,False,,2024-12-31
1000477,2024-02-05,35313049.77,495077.06,0,STD,141252.2,False,,2024-12-31
1000477,2024-03-06,16345840.52,280789.59,30,SMA-0,65383.36,False,,2024-12-31
1000477,2024-04-05,35694037.42,376829.44,0,STD,142776.15,False,,2024-12-31
1000477,2024-05-05,10066726.87,162549.12,0,STD,40266.91,False,,2024-12-31
1000477,2024-06-04,28390410.13,443968.29,3,SMA-0,113561.64,False,,2024-12-31
1000477,2024-07-04,10018791.6,144055.68,15,SMA-0,40075.17,False,,2024-12-31
1000477,2024-08-03,30010530.67,591261.08,0,STD,120042.12,False,,2024-12-31
1000477,2024-09-02,35159360.65,435714.77,0,STD,140637.44,False,,2024-12-31
1000477,2024-10-02,26628354.97,135991.83,1,SMA-0,106513.42,False,,2024-12-31
1000477,2024-11-01,35709204.91,237973.21,2,SMA-0,142836.82,False,,2024-12-31
1000477,2024-12-01,12800442.8,96734.95,0,STD,51201.77,False,,2024-12-31
1000243,2024-01-06,9335157.93,140798.76,5,SMA-0,37340.63,False,,2024-12-31
1000243,2024-02-05,21601553.62,298586.8,0,STD,86406.21,False,,2024-12-31
1000243,2024-03-06,25888199.93,491965.14,0,STD,103552.8,False,,2024-12-31
1000243,2024-04-05,29170776.96,464792.08,45,SMA-1,2917077.7,False,,2024-12-31
1000243,2024-05-05,11749985.1,62824.38,30,SMA-0,46999.94,False,,2024-12-31
1000243,2024-06-04,32598028.07,463441.22,3,SMA-0,130392.11,False,,2024-12-31
1000243,2024-07-04,23930950.84,120356.52,45,SMA-1,2393095.08,False,,2024-12-31
1000243,2024-08-03,16329968.53,240874.4,3,SMA-0,65319.87,False,,2024-12-31
1000243,2024-09-02,29122240.81,514447.97,0,STD,116488.96,False,,2024-12-31
1000243,2024-10-02,15723289.51,200856.05,0,STD,62893.16,False,,2024-12-31
1000243,2024-11-01,18382157.37,103895.4,0,STD,73528.63,False,,2024-12-31
1000243,2024-12-01,25146190.28,472141.66,0,STD,100584.76,False,,2024-12-31
1000232,2024-01-06,8091116.39,88014.22,0,STD,32364.47,False,,2024-12-31
1000232,2024-02-05,5630333.7,96363.69,45,SMA-1,563033.37,False,,2024-12-31
1000232,2024-03-06,13789925.86,211582.07,0,STD,55159.7,False,,2024-12-31
1000232,2024-04-05,13385543.12,106457.26,90,SMA-2,3346385.78,False,,2024-12-31
1000232,2024-05-05,5562110.67,79979.93,0,STD,22248.44,False,,2024-12-31
1000232,2024-06-04,1811252.11,9708.95,0,STD,7245.01,False,,2024-12-31
1000232,2024-07-04,11387154.19,200500.61,90,SMA-2,2846788.55,False,,2024-12-31
1000232,2024-08-03,4540590.69,88005.91,0,STD,18162.36,False,,2024-12-31
1000232,2024-09-02,11826483.06,151321.34,15,SMA-0,47305.93,False,,2024-12-31
1000232,2024-10-02,4411021.03,61751.96,0,STD,17644.08,False,,2024-12-31
1000232,2024-11-01,6922603.35,80972.6,0,STD,27690.41,False,,2024-12-31
1000232,2024-12-01,3018011.84,56589.88,120,NPA - Sub-Standard,452701.78,False,2024-12-01,2024-12-31
1000209,2024-01-06,19719823.22,303694.25,60,SMA-1,1971982.32,False,,2024-12-31
1000209,2024-02-05,35862851.66,610952.6,0,STD,143451.41,False,,2024-12-31
1000209,2024-03-06,6868920.07,78838.61,1,SMA-0,27475.68,False,,2024-12-31
1000209,2024-04-05,8742691.4,50559.4,0,STD,34970.77,False,,2024-12-31
1000209,2024-05-05,38543048.09,549605.74,0,STD,154172.19,False,,2024-12-31
1000209,2024-06-04,21062763,354109.74,45,SMA-1,2106276.3,False,,2024-12-31
1000209,2024-07-04,29543562.09,353433.66,0,STD,118174.25,False,,2024-12-31
1000209,2024-08-03,21739861.58,141725.83,1,SMA-0,86959.45,False,,2024-12-31
1000209,2024-09-02,30615642.27,165005.49,3,SMA-0,122462.57,False,,2024-12-31
1000209,2024-10-02,25289412.12,167418.41,1,SMA-0,101157.65,False,,2024-12-31
1000209,2024-11-01,5175938.36,71910.85,5,SMA-0,20703.75,False,,2024-12-31
1000209,2024-12-01,38178567.15,263039.81,60,SMA-1,3817856.72,False,,2024-12-31
1000226,2024-01-06,191318.89,2338.11,0,STD,765.28,False,,2024-12-31
1000226,2024-02-05,225504.31,1593.21,0,STD,902.02,False,,2024-12-31
1000226,2024-03-06,49381.41,679.88,0,STD,197.53,False,,2024-12-31
1000226,2024-04-05,192609.85,1996.62,2,SMA-0,770.44,False,,2024-12-31
1000226,2024-05-05,214149.68,1538.53,0,STD,856.6,False,,2024-12-31
1000226,2024-06-04,179295.76,1679.28,1,SMA-0,717.18,False,,2024-12-31
1000226,2024-07-04,332201.63,4938.23,0,STD,1328.81,False,,2024-12-31
1000226,2024-08-03,80078.66,1384.38,0,STD,320.31,False,,2024-12-31
1000226,2024-09-02,206755.19,2100.06,0,STD,827.02,False,,2024-12-31
1000226,2024-10-02,334106.96,2679.18,2,SMA-0,1336.43,False,,2024-12-31
1000226,2024-11-01,56811.62,689.46,0,STD,227.25,False,,2024-12-31
1000226,2024-12-01,247181.52,3803.19,0,STD,988.73,False,,2024-12-31
1000040,2024-01-06,25033166.42,251205.5,0,STD,100132.67,False,,2024-12-31
1000040,2024-02-05,10772695.35,70805.89,0,STD,43090.78,False,,2024-12-31
1000040,2024-03-06,25655262.57,319124.79,60,SMA-1,2565526.26,False,,2024-12-31
1000040,2024-04-05,26787269.62,412478.64,2,SMA-0,107149.08,False,,2024-12-31
1000040,2024-05-05,15081611,184164.46,0,STD,60326.44,False,,2024-12-31
1000040,2024-06-04,22873346.79,391341.68,15,SMA-0,91493.39,False,,2024-12-31
1000040,2024-07-04,12741987.3,221599.28,0,STD,50967.95,False,,2024-12-31
1000040,2024-08-03,3210867.57,33291.24,0,STD,12843.47,False,,2024-12-31
1000040,2024-09-02,17357465.11,201452.85,0,STD,69429.86,False,,2024-12-31
1000040,2024-10-02,19336122.25,201069.35,60,SMA-1,1933612.22,False,,2024-12-31
1000040,2024-11-01,28216362.41,261326.21,0,STD,112865.45,False,,2024-12-31
1000040,2024-12-01,8689646.93,66165.3,0,STD,34758.59,False,,2024-12-31
1000307,2024-01-06,30048164.71,238576.82,0,STD,120192.66,False,,2024-12-31
1000307,2024-02-05,9144273.9,59601.04,0,STD,36577.1,False,,2024-12-31
1000307,2024-03-06,29547296.79,437980.7,0,STD,118189.19,False,,2024-12-31
1000307,2024-04-05,31214914.81,254512.7,0,STD,124859.66,False,,2024-12-31
1000307,2024-05-05,17865205.74,189107.74,0,STD,71460.82,False,,2024-12-31
1000307,2024-06-04,8997404.34,152823.99,0,STD,35989.62,False,,2024-12-31
1000307,2024-07-04,23064277.62,361281.89,0,STD,92257.11,False,,2024-12-31
1000307,2024-08-03,7351557.07,51180.95,45,SMA-1,735155.71,False,,2024-12-31
1000307,2024-09-02,9566541.09,147471.18,0,STD,38266.16,False,,2024-12-31
1000307,2024-10-02,13561121.94,197207.79,0,STD,54244.49,False,,2024-12-31
1000307,2024-11-01,32335736.54,446552.9,10,SMA-0,129342.95,False,,2024-12-31
1000307,2024-12-01,30263015.42,218756.32,0,STD,121052.06,False,,2024-12-31
1000432,2024-01-06,4673674.16,43002.94,2,SMA-0,18694.7,False,,2024-12-31
1000432,2024-02-05,3127224.48,43034.47,0,STD,12508.9,False,,2024-12-31
1000432,2024-03-06,7771605.08,130329.65,5,SMA-0,31086.42,False,,2024-12-31
1000432,2024-04-05,11640596.27,87438.38,1,SMA-0,46562.39,False,,2024-12-31
1000432,2024-05-05,6479303.17,105399.11,45,SMA-1,647930.32,False,,2024-12-31
1000432,2024-06-04,6301874.7,48429.77,0,STD,25207.5,False,,2024-12-31
1000432,2024-07-04,10634804.16,130270.56,0,STD,42539.22,False,,2024-12-31
1000432,2024-08-03,13751260.12,188637.04,0,STD,55005.04,False,,2024-12-31
1000432,2024-09-02,9681909.41,142770.01,10,SMA-0,38727.64,False,,2024-12-31
1000432,2024-10-02,4161594.22,49028.58,60,SMA-1,416159.42,False,,2024-12-31
1000432,2024-11-01,4509859.82,51301.2,0,STD,18039.44,False,,2024-12-31
1000432,2024-12-01,6337961.49,111779.29,0,STD,25351.85,False,,2024-12-31
1000003,2024-01-06,13410060.53,218239.9,0,STD,53640.24,False,,2024-12-31
1000003,2024-02-05,14870011.7,125691.21,0,STD,59480.05,False,,2024-12-31
1000003,2024-03-06,5721436.98,57475.32,0,STD,22885.75,False,,2024-12-31
1000003,2024-04-05,20494639.53,215453.57,0,STD,81978.56,False,,2024-12-31
1000003,2024-05-05,22166206.55,119049.66,0,STD,88664.83,False,,2024-12-31
1000003,2024-06-04,20153684.2,123709.9,0,STD,80614.74,False,,2024-12-31
1000003,2024-07-04,36720500.04,459978.38,0,STD,146882,False,,2024-12-31
1000003,2024-08-03,23935669.99,218924.6,0,STD,95742.68,False,,2024-12-31
1000003,2024-09-02,12444862.05,129470.79,0,STD,49779.45,False,,2024-12-31
1000003,2024-10-02,23913120.42,361724.44,0,STD,95652.48,False,,2024-12-31
1000003,2024-11-01,13247717.17,218948.24,5,SMA-0,52990.87,False,,2024-12-31
1000003,2024-12-01,34701742.61,487924.22,0,STD,138806.97,False,,2024-12-31
1000125,2024-01-06,6990174.22,110044.78,45,SMA-1,699017.42,False,,2024-12-31
1000125,2024-02-05,18077088.01,299196.44,0,STD,72308.35,False,,2024-12-31
1000125,2024-03-06,10929110.79,218064.56,0,STD,43716.44,False,,2024-12-31
1000125,2024-04-05,29093661.88,476178.62,15,SMA-0,116374.65,False,,2024-12-31
1000125,2024-05-05,3543829.6,70306.46,2,SMA-0,14175.32,False,,2024-12-31
1000125,2024-06-04,29248884.12,246090.67,45,SMA-1,2924888.41,False,,2024-12-31
1000125,2024-07-04,23007189.76,195695.66,0,STD,92028.76,False,,2024-12-31
1000125,2024-08-03,19277480.41,231928.81,0,STD,77109.92,False,,2024-12-31
1000125,2024-09-02,25498413.39,160337.54,0,STD,101993.65,False,,2024-12-31
1000125,2024-10-02,26357547.09,504192.11,0,STD,105430.19,False,,2024-12-31
1000125,2024-11-01,14645424.37,260603.05,0,STD,58581.7,False,,2024-12-31
1000125,2024-12-01,4042101.39,73187.31,0,STD,16168.41,False,,2024-12-31
1000280,2024-01-06,14118532.17,176439.34,5,SMA-0,56474.13,False,,2024-12-31
1000280,2024-02-05,25903781.3,217134.81,0,STD,103615.13,False,,2024-12-31
1000280,2024-03-06,18126634.67,298049.43,10,SMA-0,72506.54,False,,2024-12-31
1000280,2024-04-05,26960304.47,372168.84,0,STD,107841.22,False,,2024-12-31
1000280,2024-05-05,22859002.26,162002.23,0,STD,91436.01,False,,2024-12-31
1000280,2024-06-04,36525405.12,493928.06,180,NPA - Sub-Standard,5478810.77,False,2024-06-04,2024-12-31
1000280,2024-07-04,30584093.16,416193.88,60,SMA-1,3058409.32,False,,2024-12-31
1000280,2024-08-03,16964594.88,326235.78,0,STD,67858.38,False,,2024-12-31
1000280,2024-09-02,6050023.48,73336.36,0,STD,24200.09,False,,2024-12-31
1000280,2024-10-02,14894797.31,217241.36,120,NPA - Sub-Standard,2234219.6,False,2024-10-02,2024-12-31
1000280,2024-11-01,14087625.21,213051.14,0,STD,56350.5,False,,2024-12-31
1000280,2024-12-01,9850608.68,138405.57,30,SMA-0,39402.43,False,,2024-12-31
1000142,2024-01-06,1468624.99,27419.49,0,STD,5874.5,False,,2024-12-31
1000142,2024-02-05,5118249.4,47940.51,0,STD,20473,False,,2024-12-31
1000142,2024-03-06,6526050.15,68717.9,0,STD,26104.2,False,,2024-12-31
1000142,2024-04-05,1308112.98,24392.63,0,STD,5232.45,False,,2024-12-31
1000142,2024-05-05,5171218.27,35873.08,180,NPA - Sub-Standard,775682.74,False,2024-05-05,2024-12-31
1000142,2024-06-04,5448790.01,59037.06,5,SMA-0,21795.16,False,,2024-12-31
1000142,2024-07-04,10380349.15,187435.22,0,STD,41521.4,False,,2024-12-31
1000142,2024-08-03,4344354.71,65043.2,15,SMA-0,17377.42,False,,2024-12-31
1000142,2024-09-02,2809758.37,27127.39,1,SMA-0,11239.03,False,,2024-12-31
1000142,2024-10-02,3258944.24,38730.42,5,SMA-0,13035.78,False,,2024-12-31
1000142,2024-11-01,3246034.18,37933.07,180,NPA - Sub-Standard,486905.13,False,2024-11-01,2024-12-31
1000142,2024-12-01,9577303.24,83347.46,1,SMA-0,38309.21,False,,2024-12-31
1000317,2024-01-06,7388527.11,91354.55,0,STD,29554.11,False,,2024-12-31
1000317,2024-02-05,9602478.13,61134.56,0,STD,38409.91,False,,2024-12-31
1000317,2024-03-06,12640426.1,128954.18,90,SMA-2,3160106.52,False,,2024-12-31
1000317,2024-04-05,15889117.59,172656.8,15,SMA-0,63556.47,False,,2024-12-31
1000317,2024-05-05,15571266.77,174799.79,30,SMA-0,62285.07,False,,2024-12-31
1000317,2024-06-04,4917954.69,56463.77,1,SMA-0,19671.82,False,,2024-12-31
1000317,2024-07-04,8311368.58,128641.95,2,SMA-0,33245.47,False,,2024-12-31
1000317,2024-08-03,3527344.72,19947.02,3,SMA-0,14109.38,False,,2024-12-31
1000317,2024-09-02,16598989.46,302737.97,0,STD,66395.96,False,,2024-12-31
1000317,2024-10-02,10844141.46,65077.41,2,SMA-0,43376.57,False,,2024-12-31
1000317,2024-11-01,13968072.35,260239.81,60,SMA-1,1396807.24,False,,2024-12-31
1000317,2024-12-01,8751715.96,59673.22,10,SMA-0,35006.86,False,,2024-12-31
1000321,2024-01-06,5824829.36,73194.36,10,SMA-0,23299.32,False,,2024-12-31
1000321,2024-02-05,10744273.86,80287.52,0,STD,42977.1,False,,2024-12-31
1000321,2024-03-06,3892397.96,21021.94,0,STD,15569.59,False,,2024-12-31
1000321,2024-04-05,9059934.7,108071.97,3,SMA-0,36239.74,False,,2024-12-31
1000321,2024-05-05,5524541.36,43732.57,0,STD,22098.17,False,,2024-12-31
1000321,2024-06-04,1861315.47,29104.45,0,STD,7445.26,False,,2024-12-31
1000321,2024-07-04,3043407.93,36410.37,3,SMA-0,12173.63,False,,2024-12-31
1000321,2024-08-03,6934096.59,103008.36,0,STD,27736.39,False,,2024-12-31
1000321,2024-09-02,9954713.3,120071.92,0,STD,39818.85,False,,2024-12-31
1000321,2024-10-02,4751906.04,83526.33,0,STD,19007.62,False,,2024-12-31
1000321,2024-11-01,8678166.06,59551.93,0,STD,34712.66,False,,2024-12-31
1000321,2024-12-01,10288421.18,155055.58,0,STD,41153.68,False,,2024-12-31
1000285,2024-01-06,419156.96,4866.36,0,STD,1676.63,False,,2024-12-31
1000285,2024-02-05,961506.31,17682.4,5,SMA-0,3846.03,False,,2024-12-31
1000285,2024-03-06,2114187.84,12085.42,0,STD,8456.75,False,,2024-12-31
1000285,2024-04-05,2447579.46,36562.18,0,STD,9790.32,False,,2024-12-31
1000285,2024-05-05,2529714.36,38844.27,0,STD,10118.86,False,,2024-12-31
1000285,2024-06-04,1826920.2,10468.2,1,SMA-0,7307.68,False,,2024-12-31
1000285,2024-07-04,1610308,14082.94,0,STD,6441.23,False,,2024-12-31
1000285,2024-08-03,3338754.5,17497,0,STD,13355.02,False,,2024-12-31
1000285,2024-09-02,473588.99,8196.83,0,STD,1894.36,False,,2024-12-31
1000285,2024-10-02,2594508.61,50284.64,0,STD,10378.03,False,,2024-12-31
